Time,Label
80.008534,0
80.009739,0
80.018236,0
80.018643,0
80.020492,0
80.027938,0
80.031245,0
80.03764,0
80.041998,0
80.04498,0
80.047342,0
80.052751,0
80.057044,0
80.063504,0
80.066746,0
80.069002,0
80.074257,0
80.076448,0
80.08501,0
80.08615,0
80.089355,0
80.095763,0
80.095852,0
80.105554,0
80.106516,0
80.115256,0
80.115947,0
80.117269,0
80.124984,0
80.127953,0
80.128022,0
80.134712,0
80.138775,0
80.144085,0
80.14444,0
80.149504,0
80.154168,0
80.15663,0
80.160233,0
80.163896,0
80.170962,0
80.173624,0
80.181691,0
80.183352,0
80.183468,0
80.19242,0
80.19308,0
80.202808,0
80.203149,0
80.211114,0
80.212536,0
80.213878,0
80.222264,0
80.224607,0
80.231992,0
80.235336,0
80.238961,0
80.24172,0
80.246065,0
80.24641,0
80.251469,0
80.252109,0
80.256794,0
80.261218,0
80.267523,0
80.269541,0
80.270967,0
80.278213,0
80.280716,0
80.288903,0
80.289969,0
80.290465,0
80.299593,0
80.300214,0
80.309963,0
80.310283,0
80.319712,0
80.320973,0
80.321673,0
80.329461,0
80.331663,0
80.33921,0
80.342353,0
80.345582,0
80.348959,0
80.353043,0
80.358708,0
80.363733,0
80.365136,0
80.368457,0
80.374423,0
80.378206,0
80.385113,0
80.387943,0
80.392675,0
80.395803,0
80.39768,0
80.400028,0
80.406493,0
80.407417,0
80.417139,0
80.417154,0
80.419205,0
80.426891,0
80.427785,0
80.436628,0
80.43739,0
80.438431,0
80.440328,0
80.446365,0
80.449077,0
80.456102,0
80.459723,0
80.462387,0
80.464782,0
80.465839,0
80.470369,0
80.475576,0
80.481015,0
80.485313,0
80.490384,0
80.491661,0
80.49505,0
80.502307,0
80.504787,0
80.512953,0
80.514524,0
80.516705,0
80.523599,0
80.524266,0
80.534008,0
80.534245,0
80.543031,0
80.54375,0
80.544872,0
80.553492,0
80.555499,0
80.563234,0
80.566126,0
80.570296,0
80.572976,0
80.576753,0
80.582718,0
80.58738,0
80.59246,0
80.596354,0
80.598007,0
80.602202,0
80.608634,0
80.611944,0
80.618214,0
80.619261,0
80.621686,0
80.622279,0
80.629888,0
80.631428,0
80.640104,0
80.640515,0
80.64117,0
80.65089,0
80.651142,0
80.66061,0
80.661769,0
80.667169,0
80.67033,0
80.672396,0
80.68005,0
80.683023,0
80.68977,0
80.69365,0
80.695166,0
80.69949,0
80.704277,0
80.70921,0
80.714904,0
80.71893,0
80.720984,0
80.725531,0
80.72865,0
80.736158,0
80.73837,0
80.745074,0
80.746785,0
80.74809,0
80.757412,0
80.75781,0
80.766867,0
80.76753,0
80.768039,0
80.772377,0
80.77725,0
80.778666,0
80.786969,0
80.788195,0
80.789293,0
80.796688,0
80.799933,0
80.806407,0
80.810573,0
80.814211,0
80.816126,0
80.821213,0
80.825845,0
80.831853,0
80.835564,0
80.840026,0
80.842493,0
80.845283,0
80.853133,0
80.855002,0
80.863773,0
80.864721,0
80.866338,0
80.874413,0
80.87444,0
80.884159,0
80.885053,0
80.890288,0
80.893878,0
80.895693,0
80.903597,0
80.906333,0
80.913291,0
80.915875,0
80.916973,0
80.919235,0
80.922985,0
80.927587,0
80.932679,0
80.935878,0
80.938201,0
80.942373,0
80.948815,0
80.952067,0
80.959429,0
80.961761,0
80.962844,0
80.970043,0
80.971455,0
80.980657,0
80.981149,0
80.988279,0
80.990843,0
80.991271,0
81.000537,0
81.001885,0
81.010231,0
81.012499,0
81.012782,0
81.019925,0
81.023113,0
81.029619,0
81.033727,0
81.03837,0
81.039313,0
81.044341,0
81.04646,0
81.049001,0
81.054955,0
81.058689,0
81.062751,0
81.06556,0
81.068377,0
81.073282,0
81.076165,0
81.078065,0
81.08677,0
81.087753,0
81.096519,0
81.097375,0
81.097441,0
81.107129,0
81.10798,0
81.116817,0
81.118585,0
81.126089,0
81.126505,0
81.12919,0
81.136193,0
81.139795,0
81.145881,0
81.1504,0
81.153934,0
81.155569,0
81.161005,0
81.165257,0
81.167091,0
81.17161,0
81.174094,0
81.174945,0
81.182215,0
81.184633,0
81.18903,0
81.192805,0
81.194321,0
81.203395,0
81.204009,0
81.213697,0
81.213985,0
81.215961,0
81.223385,0
81.224575,0
81.233073,0
81.235165,0
81.241622,0
81.242761,0
81.245755,0
81.252449,0
81.256345,0
81.262137,0
81.266935,0
81.26772,0
81.271825,0
81.277525,0
81.281513,0
81.287827,0
81.288115,0
81.291201,0
81.298705,0
81.300889,0
81.309295,0
81.310552,0
81.314727,0
81.319181,0
81.319885,0
81.320215,0
81.329878,0
81.330477,0
81.337933,0
81.339541,0
81.341069,0
81.349204,0
81.351661,0
81.358867,0
81.362253,0
81.364321,0
81.36853,0
81.372845,0
81.378193,0
81.383437,0
81.387856,0
81.391036,0
81.394029,0
81.397519,0
81.404621,0
81.407182,0
81.411022,0
81.415213,0
81.416845,0
81.425805,0
81.426508,0
81.436171,0
81.436397,0
81.437768,0
81.44583,0
81.446989,0
81.448852,0
81.455489,0
81.457599,0
81.4623,0
81.465148,0
81.468209,0
81.474786,0
81.474807,0
81.478819,0
81.484466,0
81.489429,0
81.494125,0
81.494605,0
81.500039,0
81.503784,0
81.510649,0
81.513443,0
81.521259,0
81.522189,0
81.523102,0
81.531869,0
81.532761,0
81.54242,0
81.542479,0
81.552079,0
81.55251,0
81.553089,0
81.561738,0
81.563699,0
81.570152,0
81.571408,0
81.574045,0
81.574309,0
81.581078,0
81.584931,0
81.590748,0
81.592061,0
81.595553,0
81.600418,0
81.606175,0
81.610088,0
81.616797,0
81.618077,0
81.619758,0
81.627419,0
81.629428,0
81.638041,0
81.638184,0
81.639098,0
81.648663,0
81.648768,0
81.658438,0
81.659285,0
81.666357,0
81.668108,0
81.669907,0
81.677778,0
81.680529,0
81.687448,0
81.687685,0
81.691151,0
81.697118,0
81.701773,0
81.706777,0
81.712395,0
81.714036,0
81.716436,0
81.719834,0
81.723043,0
81.726095,0
81.733691,0
81.735754,0
81.74188,0
81.744339,0
81.745413,0
81.754987,0
81.755072,0
81.762438,0
81.764731,0
81.765635,0
81.77439,0
81.776283,0
81.784049,0
81.786931,0
81.790437,0
81.793708,0
81.797579,0
81.803367,0
81.808227,0
81.813026,0
81.818479,0
81.818875,0
81.822685,0
81.829523,0
81.832344,0
81.837353,0
81.840171,0
81.842014,0
81.847518,0
81.85087,0
81.851684,0
81.861354,0
81.861569,0
81.866221,0
81.871024,0
81.872268,0
81.878643,0
81.880694,0
81.882967,0
81.890364,0
81.893666,0
81.900034,0
81.901027,0
81.904365,0
81.909704,0
81.915064,0
81.919374,0
81.921653,0
81.925763,0
81.929044,0
81.929606,0
81.936462,0
81.938714,0
81.947161,0
81.948384,0
81.950018,0
81.95786,0
81.958054,0
81.961216,0
81.96772,0
81.968559,0
81.970088,0
81.977386,0
81.979297,0
