Time,Label
90.000314,0
90.003585,0
90.010687,0
90.013273,0
90.021393,0
90.022961,0
90.024222,0
90.032099,0
90.032649,0
90.042337,0
90.042805,0
90.052025,0
90.053511,0
90.056659,0
90.061713,0
90.064217,0
90.069887,0
90.071401,0
90.074923,0
90.081089,0
90.082349,0
90.085629,0
90.090774,0
90.094481,0
90.096335,0
90.100459,0
90.104251,0
90.107041,0
90.110144,0
90.117717,0
90.119829,0
90.128393,0
90.129514,0
90.131147,0
90.139069,0
90.139199,0
90.148884,0
90.149745,0
90.158569,0
90.160421,0
90.163221,0
90.168254,0
90.171097,0
90.177939,0
90.181773,0
90.187624,0
90.192449,0
90.192745,0
90.197309,0
90.203125,0
90.206994,0
90.208915,0
90.213801,0
90.216679,0
90.224477,0
90.226364,0
90.229307,0
90.234436,0
90.235153,0
90.236049,0
90.245734,0
90.245829,0
90.254314,0
90.255419,0
90.256479,0
90.265104,0
90.267129,0
90.274789,0
90.277779,0
90.284474,0
90.285194,0
90.288429,0
90.294159,0
90.299079,0
90.303844,0
90.309729,0
90.311942,0
90.313529,0
90.320379,0
90.323214,0
90.331029,0
90.332899,0
90.334147,0
90.341679,0
90.342584,0
90.352269,0
90.352329,0
90.356104,0
90.361987,0
90.362979,0
90.371705,0
90.373629,0
90.378087,0
90.379295,0
90.381423,0
90.384269,0
90.391141,0
90.394909,0
90.39972,0
90.400859,0
90.405549,0
90.410577,0
90.416189,0
90.420295,0
90.423743,0
90.426829,0
90.430013,0
90.437469,0
90.439731,0
90.448109,0
90.449375,0
90.449449,0
90.458749,0
90.459167,0
90.468885,0
90.469389,0
90.478603,0
90.480029,0
90.483051,0
90.485834,0
90.488325,0
90.490669,0
90.498047,0
90.501309,0
90.507769,0
90.509473,0
90.511967,0
90.513959,0
90.517491,0
90.522625,0
90.527213,0
90.533283,0
90.536935,0
90.543941,0
90.545378,0
90.546657,0
90.554599,0
90.556379,0
90.565257,0
90.566101,0
90.570123,0
90.575823,0
90.575915,0
90.585545,0
90.586573,0
90.594401,0
90.595267,0
90.597231,0
90.604989,0
90.607889,0
90.608651,0
90.614711,0
90.618547,0
90.624433,0
90.629101,0
90.629205,0
90.631757,0
90.634155,0
90.639862,0
