Time,Label
76.000752,0
76.002324,0
76.010237,0
76.011964,0
76.020928,0
76.021604,0
76.02762,0
76.031244,0
76.031619,0
76.040884,0
76.04231,0
76.050524,0
76.053001,0
76.055206,0
76.060164,0
76.063692,0
76.069804,0
76.074383,0
76.079444,0
76.08051,0
76.085074,0
76.089084,0
76.095765,0
76.098724,0
76.102391,0
76.106456,0
76.108386,0
76.117147,0
76.118048,0
76.126604,0
76.12771,0
76.127889,0
76.12898,0
76.137372,0
76.138631,0
76.147034,0
76.149373,0
76.150022,0
76.156696,0
76.160115,0
76.166358,0
76.170857,0
76.17602,0
76.179706,0
76.181599,0
76.185682,0
76.192341,0
76.195344,0
76.203083,0
76.204041,0
76.205006,0
76.213825,0
76.214668,0
76.22433,0
76.224567,0
76.226194,0
76.228496,0
76.234007,0
76.235309,0
76.243684,0
76.246088,0
76.249581,0
76.250411,0
76.253361,0
76.256867,0
76.263038,0
76.267646,0
76.272715,0
76.278425,0
76.280438,0
76.282392,0
76.289204,0
76.292069,0
76.299983,0
76.301746,0
76.309078,0
76.310762,0
76.311423,0
76.3211,0
76.321541,0
76.330777,0
76.33232,0
76.338003,0
76.340454,0
76.343099,0
76.350131,0
76.353878,0
76.357915,0
76.359808,0
76.364657,0
76.369503,0
76.375436,0
76.376045,0
76.379198,0
76.381889,0
76.386273,0
76.388893,0
76.39711,0
76.398588,0
76.399634,0
76.407947,0
76.408283,0
76.417978,0
76.418784,0
76.426807,0
76.427542,0
76.427673,0
76.429621,0
76.437368,0
76.440458,0
76.447063,0
76.451295,0
76.455155,0
76.456758,0
76.462132,0
76.466453,0
76.466678,0
76.472969,0
76.476148,0
76.479055,0
76.483806,0
76.485843,0
76.494643,0
76.495538,0
76.496246,0
76.505234,0
76.50548,0
76.51493,0
76.516325,0
76.52394,0
76.524626,0
76.52717,0
76.534322,0
76.538015,0
76.544018,0
76.54886,0
76.552859,0
76.553714,0
76.559705,0
76.56341,0
76.57055,0
76.573106,0
76.579942,0
76.581395,0
76.582802,0
76.59224,0
76.592498,0
76.602194,0
76.603085,0
76.611402,0
76.61189,0
76.61393,0
76.621586,0
76.624775,0
76.629968,0
76.631282,0
76.634275,0
76.63562,0
76.640978,0
76.646465,0
76.65067,0
76.65731,0
76.657928,0
76.660362,0
76.668191,0
76.670054,0
76.679072,0
76.679746,0
76.689438,0
76.689953,0
76.690914,0
76.69913,0
76.700834,0
76.708822,0
76.711715,0
76.718514,0
76.719066,0
76.722596,0
76.728206,0
76.733477,0
76.737898,0
76.744358,0
76.74759,0
76.751075,0
76.755239,0
